"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENTREZID"
"Ccdc8",430.832628029567,1.05547632938971,0.221663827802208,4.71649497238943,2.39942293650323e-06,3.86552996369892e-05,"Ccdc8","434130"
"Ceacam16",865.996843607813,-1.05546244786278,0.201312255087706,-5.19323797454509,2.06667737680114e-07,4.65114485559909e-06,"Ceacam16","330483"
"Gm24958",1.59822229067826,-1.05545448946451,1.60314934968479,-0.652125448992055,0.514320248030115,NA,"Gm24958",NA
"Rdh1",2.13496476826582,-1.05523050602694,4.61462266462039,-0.226504003033782,0.820809446159566,NA,"Rdh1","107605"
"Gm48078",2.56166590869846,-1.05502617185656,1.38883980867326,-0.752445433469296,0.451783232917524,NA,"Gm48078",NA
"Sec24d",2302.49837224864,1.05445069865089,0.218553506423905,4.77892446449743,1.76235382260154e-06,2.94761573807799e-05,"Sec24d","69608"
"Zmynd10",19.8223990793462,1.05440167533594,0.821649834649918,1.27110312847678,0.203691962518526,0.410236788809136,"Zmynd10","114602"
"Gm23951",0.75881143313276,-1.05437399163136,3.82207639842709,-0.273247806365449,0.784662733523155,NA,"Gm23951","115485840"
"Six5",272.401886670171,1.05394666435047,0.308400853103231,3.38503170093705,0.000711700346111976,0.0048166282393423,"Six5","20475"
"Gm8185",1.24349792832147,-1.05352516061097,3.31742026957453,-0.314559228501009,0.753096339649806,NA,"Gm8185","666607"
"Gm5424",152.043957067285,1.05347591645095,0.307740369615118,3.39076708641117,0.000696973058116708,0.0047323923285084,"Gm5424","432466"
"Gm19931",0.930893453418945,-1.05343803418771,3.61246028462318,-0.288844153838649,0.772700641617453,NA,"Gm19931","100503861"
"Mir6998",2.04187855014375,-1.05321672140062,1.58286631376053,-0.659068117333404,0.50985202803022,NA,"Mir6998","102466214"
"Pcp4",2.47067680556051,-1.05319485361364,4.53161505908446,-0.230203766209658,0.817933435433031,NA,"Pcp4","18546"
"Gm48928",0.453993575893317,-1.05313914492825,4.72830539819142,-0.220615856439232,0.825391553600142,NA,"Gm48928",NA
"Ptpro",57.1751774656676,1.052917028632,0.503975491323818,2.06938044922088,0.0385103996707373,0.121387026153395,"Ptpro","19277"
"Gm5978",1.77564979385732,-1.05266229181269,1.99076410981608,-0.523749793695558,0.600452577570985,NA,"Gm5978","102637749"
"Gm17611",1.04442198841905,-1.05256188163234,4.15072793643585,-0.251175672700814,0.801678292145841,NA,"Gm17611",NA
"Kynu",66.2571348033794,-1.05252745266388,0.347850535740116,-2.99705576260135,0.00272600844595173,0.014665422975558,"Kynu","70789"
"Tgfbr3l",87.9551296866091,-1.05249197650993,0.342593115392063,-3.04294490949387,0.00234275217866722,0.0129184447800544,"Tgfbr3l","100044509"
"Gm15246",22.5574889660275,1.05227488942242,1.25740118072694,0.828911969702339,0.407154221706153,0.637514605827727,"Gm15246","101055907"
"Gm44751",29.976683926161,1.05223519953491,0.58739066525471,1.77434756999921,0.0760056765545519,0.202454144866104,"Gm44751",NA
"Gm37915",9.91515140960562,-1.05209145106385,1.24995430928054,-0.833703634866194,0.404448009343439,0.635202557816861,"Gm37915","102641498"
"Gm25869",1.70455280374555,-1.05203128244044,1.59903499962424,-0.651662585675304,0.514618863751969,NA,"Gm25869","115489878"
"Cftr",7.30687484256067,1.05163176574962,1.42057679183896,0.733245658899732,0.463408611864059,0.688608471510973,"Cftr","12638"
"Lilr4b",17821.4580517012,-1.05138353980233,0.202172867465054,-5.15095597574355,2.59162024419916e-07,5.67857656463914e-06,"Lilr4b","14727"
"Olfr920",40.3754613929044,1.05128949462961,0.577068259068896,1.80444770313608,0.0711611505416227,0.192691357658707,"Olfr920","258783"
"X9130208D14Rik",236.77215505892,-1.05085061683311,0.385994812093439,-2.69654043065518,0.00700638916084035,0.0317637262589988,"X9130208D14Rik",NA
"Gm9105",1.24584753720051,-1.05057520575848,2.18722094738832,-0.475752212871312,0.634250918283847,NA,"Gm9105","668320"
"Gm18255",1.75509140569472,-1.0505659679331,1.79387889830708,-0.580064779687804,0.561870933794828,NA,"Gm18255","100416793"
"Gm11773",1.89724791735772,1.050503957606,3.40719564706442,0.305384270639838,0.760073500194469,NA,"Gm11773",NA
"Scube3",14.480524315251,-1.05046758320993,1.36403326644381,-0.762787542508069,0.445590111703395,0.672533809852011,"Scube3","268935"
"X6720482G16Rik",1.16805895434184,-1.0503130445827,2.67477737151526,-0.388934442044185,0.697324643071766,NA,"X6720482G16Rik",NA
"Gm31108",2.23031330353318,-1.05008614094257,1.92208983282267,-0.54112254442091,0.588423120132916,NA,"Gm31108","102633311"
"Gm28069",4.38182247526079,-1.04996928833498,1.02881186501865,-1.01084495979848,0.312090640686487,0.54205079051181,"Gm28069",NA
"Plekha4",74.8152012785661,-1.04950245201438,0.304674849487395,-3.41184201375107,0.000645254987932255,0.00443345728463387,"Plekha4","69217"
"Mgmt",164.056971561887,1.0494892351231,0.287565384524402,3.61479263869775,0.000300588114186367,0.00237517264636981,"Mgmt","17314"
"Gm50144",2.06083977885625,-1.04938476278252,1.60585692111682,-0.64724618309062,0.517472625822558,NA,"Gm50144",NA
"Gm24480",2.01870463229796,-1.04902389723368,1.57669171565169,-0.658989888079817,0.509902262060869,NA,"Gm24480",NA
"Gm6641",1.22352342692349,-1.04896118096676,1.88223491890978,-0.551982736335876,0.580960181220179,NA,"Gm6641","625989"
"Gm5305",1.11883213261446,-1.04894962466557,2.33066990983582,-0.445772960075139,0.655761255885221,NA,"Gm5305","102633308"
"X5530402G07Rik",4.16790739229418,-1.04875966963041,1.74618506759175,-0.594873755886032,0.551927861173377,0.759671340907233,"X5530402G07Rik",NA
"Olfr241.ps1",1.1444793967648,-1.04858629613591,3.40505676890433,-0.305012916560009,0.760356314792385,NA,"Olfr241",NA
"Gm19327",6.37113427076656,-1.04851308220171,1.08250474602153,-0.959361227762287,0.337376800340993,0.569207349007572,"Gm19327","100502697"
"Ergic1",22.6224575952642,1.0484063955618,0.586542402059551,1.77038589523212,0.0766628777900054,0.20362963570694,"Ergic1","67458"
"Pno1",977.260394985902,1.04805591854695,0.246693769853323,4.20787245322062,2.57786293003815e-05,0.00030293789070026,"Pno1","66249"
"X4931431C16Rik",1.64845610809836,1.04804484465789,1.92950040268577,0.537986332219979,0.590586484586338,NA,"X4931431C16Rik",NA
"Arl9",5.62605256265865,-1.04788820889399,1.57144249024078,-0.6604684647002,0.508953249092492,0.7261912644194,"Arl9","384185"
"Lca5",59.0325343635551,-1.04764536167989,0.307013049635713,-3.37980865279541,0.000725363105439301,0.00489583051679118,"Lca5","75782"
"X4732487G21Rik",1.66030185840418,-1.04752654775097,3.16502019113341,-0.327810404071837,0.743055020315352,NA,"X4732487G21Rik",NA
"Gm25024",0.74462681381082,-1.0474818757374,4.45751353548182,-0.232749012982021,0.815956307324947,NA,"Gm25024","115488755"
"X9330121J05Rik",2.76884767321536,-1.04746181814155,1.72512904933518,-0.601382150825966,0.547585484311001,NA,"X9330121J05Rik",NA
"X1700025N23Rik",7.21066957003763,-1.04723527689333,1.26511621840164,-0.819873511861056,0.412288218348098,0.64219007176451,"X1700025N23Rik",NA
"Gpr15",103.539733105829,-1.04713275221176,0.324517224500856,-3.19592512787877,0.00139383276076232,0.00841980488670108,"Gpr15","71223"
"Snhg20",241.524009231759,1.04706377399296,0.185744590147855,5.58327848562077,2.3602634623951e-08,6.93703496383828e-07,"Snhg20","76972"
"Mycl",11.9293117586651,-1.04694914748529,1.2920717235105,-0.802547667143388,0.422236226657755,0.650963060219421,"Mycl","16918"
"Gm38384",42.5462518175562,1.04692568365607,0.679393460621161,1.52625208183196,0.126947097330959,0.294031725184998,"Gm38384",NA
"Dhx33",1312.41306203447,1.04683518255621,0.152400772137815,6.80334599367125,1.02216754757599e-11,6.93083435955266e-10,"Dhx33","216877"
"Gm2822",39.8284126201566,-1.04675989005049,0.494841186356926,-2.09513661884781,0.0361588495400425,0.115608032042509,"Gm2822","100040524"
"Rnf144a.1",7.19537133611939,-1.04668900329849,1.14144555426984,-0.908224662508447,0.363759536532358,0.594612445489715,"Rnf144a","108089"
"Gm6375.1",1.97164074416195,-1.04651112000423,1.88165099054115,-0.550851951405792,0.581735167530949,NA,"Gm6375","622962"
"Gm47205",2.18123360811515,1.04649635445794,2.21885089089973,0.467132045109009,0.640405408582942,NA,"Gm47205",NA
"Gm4032.1",4.61673879987729,1.04639320572881,2.10376444470564,0.492637475805341,0.622268763340027,0.811263938131789,"Gm4032",NA
"Nexn",4.07923059243701,-1.04622828693519,1.96032787547455,-0.528599475577189,0.597083324170254,0.793261799140946,"Nexn","68810"
"Slc27a1",533.396508586279,1.04610415127171,0.184127485722543,5.62710204403156,1.83262324469764e-08,5.59219593051117e-07,"Slc27a1","26457"
"X4930562F07Rik",29.3540867023361,-1.0458328993924,0.609856718045244,-1.69848567498367,0.0894161341056317,0.227097280623239,"X4930562F07Rik",NA
"Akirin1.ps",1.6721900785231,-1.04550662149345,2.04727131431873,-0.505798432406618,0.612998159103756,NA,"Akirin1","68050"
"Carmil1",94.4980670070936,1.04545055037423,0.2512919731728,4.1205078590481,3.78038170871272e-05,0.000417916464868348,"Carmil1","68732"
"Hdac5",1731.58153147619,-1.0454347183654,0.272288343514582,-3.80271408243355,0.000143119497811247,0.00127183279639545,"Hdac5","15184"
"Gm48853",5.81953450467179,1.04533167693017,1.14995400983241,0.900324420000989,0.36794762914455,0.598557715267805,"Gm48853",NA
"Ndufaf2.1",10.8575538765293,1.04530005607187,0.666292316483722,1.55382259476672,0.120226739391086,0.282558029489753,"Ndufaf2","75597"
"Gm16998",13.0908317908661,-1.04525241251824,0.835014986287504,-1.23980099701084,0.215049009374534,0.42578883058412,"Gm16998","100502920"
"Gm7239",6.00962077422231,1.04515096938732,0.947662494820352,1.09232028812489,0.274692345905341,0.500207650507752,"Gm7239","638487"
"Gm45745",20.2177192707762,-1.04496636003635,0.460133252467278,-2.24927530120191,0.0244949862074399,0.0854048764251109,"Gm45745",NA
"BE692007",254.245488497409,-1.044878047147,0.321260121569843,-3.22130877025772,0.00127606588307191,0.00783847456297871,"BE692007","100504727"
"mt.Tt",138.615247462422,1.04468040346508,0.279245403519976,3.70527281889911,0.000211163322761351,0.00175989191881008,"mt",NA
"Gm40414",1.23734426648122,-1.04449839200361,2.45667781337321,-0.421096485005968,0.673684628183166,NA,"Gm40414","105244886"
"N4bp2os",43.2547275119763,1.0444159335965,0.373399097847639,2.77026896840168,0.00560100193545546,0.0264619285429647,"N4bp2os","74234"
"Cyp27b1",5.76306242246359,-1.04436666196699,1.99352515088253,-0.518863111162194,0.603856203689711,0.798293592415999,"Cyp27b1","13115"
"Mreg",857.640481309048,1.04413937704807,0.214809761985397,4.81421033890616,1.47783088362247e-06,2.53849261880516e-05,"Mreg","381269"
"Rpl23a.ps5",0.810973756626692,-1.04396318897266,3.16914503963011,-0.326259346304119,0.744228143735915,NA,"Rpl23a","268449"
"Gm16148",2.60281151185945,1.04372005298139,1.58875305315264,0.650648664957794,0.515273308256895,NA,"Gm16148","100416325"
"Pcdhga11",6.81728157764837,-1.04363120944217,1.73607722558932,-0.595383197363989,0.55158735451746,0.759656777306281,"Pcdhga11","93723"
"Mir7028",1.10309745677582,-1.0435766450736,2.08808717373993,-0.494987306120164,0.620609080948356,NA,"Mir7028","102465622"
"Mir6996",8.78972393417367,-1.04349431435849,0.735925999856505,-1.4043454295133,0.16021601240784,0.34639284517007,"Mir6996","102465602"
"D230049E03Rik",4.31212559394308,-1.04349256361712,1.21142651525876,-0.853120309486012,0.393592589838001,0.624248737991174,"D230049E03Rik","320073"
"Efhc1",24.0775040447457,1.0434560255195,0.504988278754718,2.04649507522821,0.04070768650484,0.12663935456903,"Efhc1","71877"
"Ap5s1",180.651469741555,-1.04335304807789,0.270891212010445,-3.81464219680203,0.000136380389806141,0.00122347301706763,"Ap5s1","69596"
"Gm5127",2.18115433676413,-1.04324163139084,2.76039608441768,-0.374309193243479,0.708174293187431,NA,"Gm5127","331493"
"Rps8.ps4",9.22955276348285,1.04295668766692,0.708706325671162,1.45752429497322,0.144971710024947,0.323002545495963,"Rps8","20116"
"Gm26621",12.831446424387,-1.04292536387499,0.758035245379815,-1.36263500961283,0.172997569479874,0.365163272455549,"Gm26621",NA
"Pde11a.1",10.8941990420585,-1.04292102538723,0.689840867052598,-1.49733231926439,0.134306809323315,0.305879299029611,"Pde11a","241489"
"Gm44206.1",66.7760768919325,1.04281058633112,0.528613087821472,1.95381198484426,0.0507234563978246,0.149435804519006,"Gm44206",NA
"Ccn5",4.19611479004023,1.04275642218075,1.29702921916256,0.796247614874519,0.425888127045162,0.654477905633556,"Ccn5","22403"
"Slc41a3.1",22.2154778925443,-1.04267345949547,1.11424849710161,-0.926789187673722,0.354035999860632,0.585468172537637,"Slc41a3","71699"
"Mcm4.1",4.42461342749972,1.04254809980018,1.39811708311352,0.738527632822252,0.46019388173351,0.685205442449077,"Mcm4","17217"
"Prxl2a",301.209892778177,-1.04246809489892,0.293494987925567,-3.51783893209366,0.000435076352661184,0.00321504071143859,"Prxl2a","70564"
"Cfap57",141.816714128392,1.04239741290398,0.332707383621325,3.10301924071219,0.00191557185978522,0.0109048329466511,"Cfap57","68625"
"Gm17815",10.415838477794,-1.04226311357379,0.962839218492124,-1.07210331044719,0.283673632124951,0.510027542378713,"Gm17815","100306934"
"Ccdc103",4.39754070861479,-1.04213670700464,2.29944436515862,-0.44886352661698,0.653530108569395,0.83226886362002,"Ccdc103","73293"
"Fam171a2",100.062094870525,-1.04202326463441,1.07541251502199,-0.959653389019106,0.337229689340259,0.569207349007572,"Fam171a2","217219"
"Gsto1",2352.91420170469,1.04164460207426,0.181229516127313,5.69247561942139,1.25210482192164e-08,4.02808915579442e-07,"Gsto1","14873"
"Cox6b2",952.479281747638,1.04057807388989,0.304937187259102,3.37964051925953,0.000725806940638255,0.00489583051679118,"Cox6b2","333182"
"Mrvi1",122.096235645192,-1.04036883590065,0.367186743271359,-2.80611665530415,0.00501425357018117,0.0241461502857413,"Mrvi1",NA
"Gm49590",1.68866909657545,-1.04019449135233,2.88295508049762,-0.357339765132416,0.720837464178901,NA,"Gm49590",NA
"Slc4a5",3.36993962466723,-1.04011043361314,2.74174269513965,-0.3757137514907,0.707129713477491,NA,"Slc4a5","232156"
"Ddx18",2306.78922760826,1.04008002617689,0.165883802974632,6.2096480048412,5.31034142540346e-10,2.37469400351525e-08,"Ddx18","66942"
"Gm37524",0.851125700370579,-1.0400515066205,4.41151199270977,-0.23349171629199,0.81537960125565,NA,"Gm37524",NA
"X1600022D10Rik",10.3381099020611,1.04002224477054,0.827134153504596,1.24529042889391,0.213025012567384,0.422870851504183,"X1600022D10Rik",NA
"Gm26901",7.59870423425427,1.03966903294758,1.08592933199823,0.94819156514805,0.343031940411861,0.574364679333373,"Gm26901","102632124"
"Gm23713",1.02044167379315,-1.03965454155188,2.47650543013443,-0.415769143496684,0.677578940065743,NA,"Gm23713",NA
"Gm44401",104.245108450221,-1.03962900380801,0.459112415297011,-2.24265118847181,0.0249193165693649,0.0865833588101678,"Gm44401",NA
"Gm37784.2",0.827924735413998,-1.03955223065837,3.81355827774609,-0.269971547744871,0.787182142728351,NA,"Gm37784",NA
"Polr3g",555.141327142357,1.03947697623324,0.167279346959762,6.15423837397496,7.54391456958447e-10,3.20770957620651e-08,"Polr3g","67486"
"Hamp",4.2925517855069,1.03930931658959,1.13704172508051,0.905252018360811,0.365331889519015,0.5960088613507,"Hamp","84506"
"Colgalt2",1.8645398322025,-1.03901182004875,3.3738443423169,-0.304996827251994,0.760368568758075,NA,"Colgalt2","269132"
"Hif3a",787.763882973586,-1.03898185307151,0.248547488226334,-4.13998089626435,3.47334745494172e-05,0.000387900751830144,"Hif3a","53417"
"Gm37090",58.4031068289868,1.03860305497852,0.452424499967752,2.27353526400943,0.0229939435497591,0.0812956770586986,"Gm37090",NA
"Matn1",21.7642330300708,-1.03850590308825,0.561365991844644,-1.83214857691786,0.0669292877513861,0.184237559145829,"Matn1","17180"
"Gm44815",1.13694810043027,-1.03832163967686,4.18174004580544,-0.245907595501621,0.805753763984529,NA,"Gm44815",NA
"Gm49928",0.678117386815541,-1.0382162199017,4.7102863268412,-0.21829165969009,0.827201872381845,NA,"Gm49928",NA
"Gm29811",3.1751957052849,1.03793068047231,1.35878295188333,0.756508373208212,0.449344454080347,NA,"Gm29811","101243624"
"Slc1a4",370.010039775136,-1.03761728092282,0.296565671131984,-3.46505809994944,0.000530116940327327,0.00378134290539431,"Slc1a4","55963"
"X1810041H14Rik",6.85915456993483,-1.03749192284141,1.30236903828536,-0.788940686269815,0.43014667436946,0.658200722428712,"X1810041H14Rik",NA
"Ppp3ca.1",144.19366308807,1.03741893693318,0.343269798670568,2.99303620916323,0.00276216975999579,0.0148254067563147,"Ppp3ca","19055"
"Gm10277",13.3634113348621,-1.03739370910379,0.637640231801338,-1.61124354748036,0.1071266496815,0.260137856160458,"Gm10277","791303"
"Gm40190",0.676007729574858,-1.03736474437904,4.67389319487156,-0.219809204349452,0.826019750908299,NA,"Gm40190","105244600"
"Gm31450",2.91323754810744,1.03732271435218,2.28496530268783,0.449601012822266,0.652998157666905,NA,"Gm31450","102633686"
"E030022I16Rik",106.947461748533,-1.03714544500436,0.23698555624349,-4.33421117002176,1.46283706392705e-05,0.000184859129576653,"E030022I16Rik","320766"
"Gm47092",1.02382264824245,-1.03696779206989,4.47971056636384,-0.229248692935863,0.818675628646738,NA,"Gm47092",NA
"Ddr2",6.93252032469384,1.0367747989057,1.93049850570851,0.531870289393912,0.594815836105952,0.791790389992205,"Ddr2","18214"
"Cntrobos",0.901079773965368,-1.03633145589371,4.64617795507083,-0.220898008173272,0.825171848361677,NA,"Cntrobos","73421"
"Igkv12.40",0.883350874947039,-1.03621189674637,3.57647523478823,-0.286933874660854,0.774162952328506,NA,"Igkv12",NA
"Gm10645",4.44218573926762,1.03611583353679,1.95446211711472,0.525011881556238,0.599574931302949,0.795624469177988,"Gm10645","100313944"
"Gm38292",18.3568772994377,1.03552641651302,0.670585760226907,1.52929942348613,0.126190232492096,0.292727481745219,"Gm38292",NA
"Gm3150",2.69440994877502,1.03515475656435,1.08314400255524,0.946462108589354,0.343912939928132,NA,"Gm3150","100041120"
"Fxyd1",2.55916710763746,-1.0349581668708,2.81648727711129,-0.363913650596017,0.715922490874581,NA,"Fxyd1","56188"
"Kcnip4.3",9.67772824836678,1.0348741003151,1.04033907643011,0.985134677274569,0.324557921871126,0.555433876418606,"Kcnip4","80334"
"Tmem132d",3.07211582584264,-1.03453654510982,2.74918321740705,-0.372669430914149,0.709394490683935,NA,"Tmem132d","243274"
"Gm13270",12.1097254310555,1.03435563020036,0.81063359856672,1.26364812908264,0.206356350620421,0.414390232785613,"Gm13270","105244084"
